id,title,price,url,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
21V0006BMA,Lenovo ThinkBook 14 G9 AHP,4903.65,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-amd/21v0006bma,https://p3-ofp.static.pub//fes/cms/2025/10/30/dlk41htqvwl5dflayp8q4hr2rfi3a1542517.png,All Laptops,AMD Ryzen™ 5 220 Processor (3.20 GHz up to 4.90 GHz),Integrated AMD Radeon™ 740M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 14 G9 AHP offers powerful performance with an AMD Ryzen™ 5 processor and 16GB DDR5 memory. Its 14"" WUXGA anti-glare display and lightweight design make it ideal for SMB professionals, with Wi-Fi 7 and a 3-year on-site warranty."
21YECTO1WWMY1,ThinkPad E16 Gen 4,4922.45,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/thinkpad-e16-gen-4-16-inch-intel/21yecto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-e-series/LEN101T0186/gallery-1-front-facing.feb9c5c691443456.png,All Laptops,Intel® Core™ 5 320 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.60 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad E16 Gen 4 offers a 16"" WUXGA anti-glare display for clear visuals and a comfortable viewing experience. Powered by an Intel® Core™ processor, 8GB memory, and 256GB SSD, it's ideal for business professionals seeking reliable performance."
21UT0064MA,"Lenovo ThinkBook 16 Gen 9 (16"" AMD)",4963.37,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-amd/21ut0064ma,https://p1-ofp.static.pub//fes/cms/2025/10/31/368xchjd8ujz7l8upvqetezfujuqcb068985.png,All Laptops,AMD Ryzen™ 5 220 Processor (3.20 GHz up to 4.90 GHz),Integrated AMD Radeon™ 740M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 Gen 9 features a 16"" WUXGA display with anti-glare technology for crisp visuals. Powered by an AMD Ryzen™ 5 processor, 16GB DDR5 memory, and 512GB SSD storage, it's perfect for SMB professionals seeking performance and style."
83SCCTO1WWMY1,"Lenovo LOQ Essential (15"", Gen 11)",4988.49,https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-essential-15irx11/83sccto1wwmy1,https://p2-ofp.static.pub//fes/cms/2025/08/04/7j509z73i2i0vlalgqjcxl5y9r39yc844524.png,All Laptops,13th Generation Intel® Core™ i5-13450HX Processor (E-cores up to 3.40 GHz P-cores up to 4.60 GHz),NVIDIA® GeForce RTX™ 5050 Laptop GPU 8GB GDDR7,8 GB DDR5-4800MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.6"" FHD (1920 x 1080), IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, 144Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Lenovo LOQ Essential (15"", Gen 11) offers powerful performance with a 13th Gen Intel® Core™ i5 processor. Designed for gamers, it features an NVIDIA® GeForce RTX™ 5050 GPU, 15.6"" FHD display with 144Hz refresh rate, and Wi-Fi 6 connectivity."
21US0099MA,"Lenovo ThinkBook 16 Gen 9 (16"" Intel)",5014.68,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21us0099ma,https://p2-ofp.static.pub//fes/cms/2025/11/03/a9qbmbv72xs2lts5yadaw9g0a7jn06523261.png,All Laptops,Intel® Core™ 5 210H Processor (E-cores up to 3.60 GHz P-cores up to 4.80 GHz),Integrated Intel® Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 Gen 9 offers a 16"" WUXGA display with anti-glare and vibrant 400 nits brightness. Powered by an Intel® Core™ 5 processor, 16GB memory, and 512GB SSD, it's ideal for students and professionals seeking performance and portability."
21Y8CTO1WWMY1,ThinkPad E14 Gen 8,5109.85,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/thinkpad-e14-gen-8-14-inch-intel/21y8cto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-e-series/LEN101T0187/gallery-1-front-facing.f0e1df8a573ca0bd.png,All Laptops,Intel® Core™ 5 320 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.60 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad E14 Gen 8 offers reliable performance with an Intel® Core™ processor and Windows 11 Home OS. Its 14"" WUXGA anti-glare display ensures clarity, while 8GB DDR5 memory and 256GB SSD storage provide speed and space for business tasks."
21UY009FMA,Lenovo ThinkBook 14 G9 IRL,5170.91,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-intel/21uy009fma,https://p2-ofp.static.pub//fes/cms/2025/11/11/rvrvvqu8mffodlq86p2x59gbig8f4x532524.png,All Laptops,Intel® Core™ 7 240H Processor (E-cores up to 4.00 GHz P-cores up to 5.20 GHz),Integrated Intel® Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 14 G9 offers a sleek design with a 14"" WUXGA anti-glare display for clear visuals. Powered by an Intel® Core™ i7 processor, 16GB RAM, and 512GB SSD, it ensures smooth performance for students and professionals alike."
21UT0065MA,"Lenovo ThinkBook 16 Gen 9 (16"" AMD)",5175.31,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-amd/21ut0065ma,https://p1-ofp.static.pub//fes/cms/2025/10/31/368xchjd8ujz7l8upvqetezfujuqcb068985.png,All Laptops,AMD Ryzen™ 7 250 Processor (3.30 GHz up to 5.10 GHz),Integrated AMD Radeon™ 780M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 Gen 9 features a powerful AMD Ryzen™ 7 processor and a stunning 16"" WUXGA IPS display. With 16GB DDR5 memory, 512GB SSD storage, and Wi-Fi 7, this ultraslim notebook is perfect for SMB professionals seeking performance and portability."
21SJ00ADMA,"ThinkBook 14 Gen 8 (14"" Intel)",5329.30,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sj00adma,https://p3-ofp.static.pub//fes/cms/2025/01/02/gv0z4hwwns73ikbsmf6f1frud6xatv153611.png,All Laptops,Intel® Core™ Ultra 5 225H Processor (E-cores up to 4.30 GHz P-cores up to 4.90 GHz),Integrated Intel® Arc™ 130T GPU,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 14 G8 IAL is an ultraslim notebook designed for SMB professionals. It features a powerful Intel® Core™ Ultra 5 processor, 16GB memory, 512GB SSD, and a vibrant 14"" WUXGA display, ensuring productivity and style."
21T0003FMA,ThinkPad E14 AMD Gen 7,5350.05,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e14-gen-7-14-inch-amd-laptop/21t0003fma,https://p1-ofp.static.pub//fes/cms/2025/04/24/ngqu8l7joyxods23wyqywgmhnfrnq0036245.png,All Laptops,AMD Ryzen™ 5 230 Processor (3.50 GHz up to 4.90 GHz),Integrated AMD Radeon™ 760M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The ThinkPad E14 Gen 7 offers powerful performance with an AMD Ryzen™ 5 processor and 16GB DDR5 memory. Its 14-inch WUXGA anti-glare display, lightweight design, and 3-year on-site warranty make it ideal for business professionals on the go."
21US009AMA,"Lenovo ThinkBook 16 Gen 9 (16"" Intel)",5357.37,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21us009ama,https://p2-ofp.static.pub//fes/cms/2025/11/03/a9qbmbv72xs2lts5yadaw9g0a7jn06523261.png,All Laptops,Intel® Core™ 7 240H Processor (E-cores up to 4.00 GHz P-cores up to 5.20 GHz),Integrated Intel® Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 Gen 9 offers a 16"" WUXGA display with vibrant visuals and anti-glare technology. Powered by an Intel® Core™ i7 processor, 16GB RAM, and 512GB SSD, it's perfect for students and professionals seeking performance and portability."
83UKCTO1WWMY1,"IdeaPad 5x 2-in-1 (14"", Gen 11) Snapdragon",5358.09,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5x-2-in-1-gen-11-14-inch-snapdragon/83ukcto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0148/lenovo-ideapad-5x-2-in-1-gen-11-14-snapdragon-pdp-gallery-1.355045a93000f1a1.png,All Laptops,Snapdragon® X2 Plus X2P-42-100 Processor (4.04 GHz),Integrated Graphics,32 GB LPDDR5X-9523MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Glare, Touch, 45%NTSC, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Home Arm64 Single Language | Warranty: 1 Year Carry-in | The IdeaPad 5x 2-in-1 (14"", Gen 11) Snapdragon offers a versatile design with a stunning touch display. Equipped with a powerful Snapdragon processor, 32GB memory, and 512GB SSD, it's perfect for students and everyday use."
83UGCTO1WWMY1,"IdeaPad 5i 2-in-1 (14"", Gen 11)",5417.86,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5i-2-in-1-gen-11-14-inch-intel/83ugcto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0139/lenovo-ideapad-5i-2-in-1-gen-11-14-intel-pdp-gallery-1.e5ea9a080ae2425d.png,All Laptops,Intel® Core™ Ultra 7 355 Processor (LPE-cores up to 3.50 GHz P-cores up to 4.70 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Glare, Touch, 45%NTSC, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The IdeaPad 5i 2-in-1 (14"", Gen 11) offers versatility with its 2-in-1 design and vibrant touch display. Equipped with an Intel® Core™ Ultra 7 processor, 16GB memory, and 512GB SSD, it ensures smooth performance for students and everyday use."
21ST002WMA,ThinkPad E16 AMD Gen 3,5449.43,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-3-16-inch-amd-laptop/21st002wma,https://p3-ofp.static.pub//fes/cms/2025/05/06/6vh5zn0of60qpuju9sg98f2nvtu98f157202.png,All Laptops,AMD Ryzen™ 7 250 Processor (3.30 GHz up to 5.10 GHz),Integrated AMD Radeon™ 780M,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The ThinkPad E16 offers powerful performance with an AMD Ryzen™ 7 processor and 16GB DDR5 memory. Its 16"" WUXGA anti-glare display, 512GB SSD storage, and 3-year on-site warranty make it ideal for students and professionals alike."
83JECTO1WWMY1,Lenovo LOQ 15IRX10,5498.01,https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-15irx10/83jecto1wwmy1,https://p4-ofp.static.pub//fes/cms/2025/04/17/tjqnzgwjdqgo3v4oi2t7th220j7yfe098771.png,All Laptops,13th Generation Intel® Core™ i5-13450HX Processor (E-cores up to 3.40 GHz P-cores up to 4.60 GHz),NVIDIA® GeForce RTX™ 5050 Laptop GPU 8GB GDDR7,16 GB DDR5-4800MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.6"" FHD (1920 x 1080), IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, 144Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Lenovo LOQ 15IRX10 offers powerful performance with a 13th Gen Intel Core i5 processor and NVIDIA GeForce RTX 5050 GPU. Its 15.6"" FHD display with 144Hz refresh rate ensures smooth visuals, while 16GB DDR5 memory and 512GB SSD provide ample speed and storage for gamers."
83VACTO1WWMY1,Lenovo LOQ Essential 15ARP11,5535.84,https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-essential-15arp11/83vacto1wwmy1,https://p3-ofp.static.pub//fes/cms/2026/02/20/f8dgcvyctn08oubyoyw1c8g8ip6nyj756480.png,All Laptops,AMD Ryzen™ 7 170 Processor (3.20 GHz up to 4.75 GHz),NVIDIA® GeForce RTX™ 5050 Laptop GPU 8GB GDDR7,16 GB DDR5-4800MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.6"" FHD (1920 x 1080), IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, 144Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Lenovo LOQ Essential 15ARP11 is designed for gamers with its powerful AMD Ryzen™ 7 processor and NVIDIA® GeForce RTX™ 5050 GPU. Enjoy smooth gameplay on a 15.6"" FHD 144Hz display, fast multitasking with 16GB DDR5 memory, and ample storage with a 512GB SSD."
22ALCTO1WWMY1,ThinkPad T14 Gen 7 (AMD),5596.35,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t14-gen-7-14-inch-amd/22alcto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/thinkpad/thinkpad-t/LEN101T0168/lenovo-thinkpad-t14-gen-7-14-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ 5 PRO 215 Processor (3.20 GHz up to 4.70 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad T14 Gen 7 (AMD) offers powerful performance with an AMD Ryzen™ 5 PRO processor and 16GB DDR5 memory. Its 14"" WUXGA anti-glare display ensures clear visuals, while the 256GB SSD provides fast storage. Ideal for business professionals seeking reliability."
22ANCTO1WWMY1,ThinkPad T16 Gen 5 (AMD),5690.07,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t16-gen-5-16-inch-amd-laptop/22ancto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0166/lenovo-thinkpad-t16-gen-5-16-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ 5 PRO 215 Processor (3.20 GHz up to 4.70 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad T16 Gen 5 (AMD) is a reliable laptop designed for business professionals and SMBs. It features a 16"" WUXGA display, AMD Ryzen™ 5 PRO processor, 16GB DDR5 memory, and 256GB SSD storage for efficient multitasking and productivity."
21X2CTO1WWMY1,ThinkPad L14 Gen 7,5716.06,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l14-gen-7-14-inch-intel/21x2cto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-l-series/len101t0164/lenovo-thinkpad-l14-gen-7-14-intel-pdp-gallery-1.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad L14 Gen 7 features a powerful Intel® Core™ Ultra 5 processor and 16GB DDR5 memory for smooth performance. Its 14"" WUXGA anti-glare display delivers crisp visuals, while the lightweight design makes it ideal for business professionals on the go."
21X8CTO1WWMY1,ThinkPad L16 Gen 3,5723.35,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l16-gen-3-16-inch-intel/21x8cto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-l-series/LEN101T0177/thinkpad-l16-gen-3-16-intel-pdp-gallery-1.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad L16 Gen 3 offers a powerful Intel® Core™ Ultra 5 processor and 16 GB DDR5 memory for smooth multitasking. Its 16"" WUXGA anti-glare display ensures clear visuals, while the 256 GB SSD provides fast storage. Ideal for business professionals."
21XCCTO1WWMY1,ThinkPad L16 Gen 3 (AMD),5784.01,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/thinkpad-l16-gen-3-16-inch-amd-laptop/21xccto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-l-series/len101t0178/lenovo-thinkpad-l16-gen-3-16-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad L16 Gen 3 (AMD) offers a powerful AMD Ryzen™ AI 5 430 processor and 16GB DDR5 memory for smooth multitasking. Its 16"" WUXGA anti-glare display ensures clear visuals, while the 256GB SSD provides fast storage. Ideal for business professionals."
21SR003QMA,ThinkPad E16 Gen 3,5811.07,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-3-16-inch-intel/21sr003qma,https://p4-ofp.static.pub//fes/cms/2025/03/19/6gjvthp40k9v8kkd1niipl547mxs11488818.png,All Laptops,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Intel® Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The ThinkPad E16 Gen 3 offers a sleek 16"" WUXGA anti-glare display for clear visuals and comfortable viewing. Powered by an Intel® Core™ Ultra 5 processor, 16GB DDR5 memory, and 512GB SSD, it ensures smooth performance for business professionals."
21Y6CTO1WWMY1,ThinkPad E14 Gen 8,5835.79,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e14-gen-8-14-inch-intel-laptop/21y6cto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-e-series/len101t0167/lenovo-thinkpad-e14-gen-8-14-intel-pdp-gallery-1.63d49cbb56c8b8aa.png,All Laptops,Intel® Core™ Ultra 5 332 vPro® Processor (LPE-cores up to 3.30 GHz P-cores up to 4.40 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad E14 Gen 8 offers powerful performance with an Intel® Core™ Ultra 5 processor and 16 GB DDR5 memory. Its 14"" WUXGA anti-glare display ensures clear visuals, while the lightweight design and 256 GB SSD make it ideal for business professionals."
21X6CTO1WWMY1,ThinkPad L14 Gen 7 (AMD),5903.14,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l14-gen-7-14-inch-amd/21x6cto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-l-series/LEN101T0179/lenovo-thinkpad-l14-gen-7-14-amd-pdp-gallery-1.95eb077d0a04dd53.png,All Laptops,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad L14 Gen 7 (AMD) offers a powerful AMD Ryzen™ AI 5 430 processor and Windows 11 Home for seamless performance. Its 14"" WUXGA anti-glare display, 16GB DDR5 memory, and 256GB SSD ensure productivity and speed, ideal for business professionals."
21SJ00ABMA,"ThinkBook 14 Gen 8 (14"" Intel)",5965.61,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sj00abma,https://p3-ofp.static.pub//fes/cms/2025/01/02/gv0z4hwwns73ikbsmf6f1frud6xatv153611.png,All Laptops,Intel® Core™ Ultra 7 255H Processor (E-cores up to 4.40 GHz P-cores up to 5.10 GHz),Integrated Intel® Arc™ 140T GPU,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 14 G8 IAL offers powerful performance with an Intel® Core™ Ultra 7 processor and 16GB DDR5 memory. Its 14"" WUXGA anti-glare display, lightweight design, and 512GB SSD make it perfect for business professionals on the go."
21YCCTO1WWMY1,ThinkPad E16 Gen 4,5979.57,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-4-16-inch-intel-laptop/21yccto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-e-series/len101t0170/lenovo-thinkpad-e16-gen-4-intel-pdp-gallery-1.30adf0ff31c6a0b5.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad E16 Gen 4 offers a powerful Intel® Core™ Ultra 5 processor and 16 GB DDR5 memory for seamless multitasking. Its 16"" WUXGA display delivers crisp visuals, while the 256 GB SSD ensures fast storage. Ideal for business professionals seeking reliability and performance."
21SK00BHMA,Lenovo ThinkBook 16 Gen 8 (16” Intel),6016.90,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-8-16-inch-intel/21sk00bhma,https://p4-ofp.static.pub//fes/cms/2025/01/15/109wcm0ihbqeuihmi7qlwpyl50oxy2108880.png,All Laptops,Intel® Core™ Ultra 7 255H Processor (E-cores up to 4.40 GHz P-cores up to 5.10 GHz),Integrated Intel® Arc™ 140T GPU,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The Lenovo ThinkBook 16 G8 IAL is a sleek ultraslim notebook with a 16-inch WUXGA display and Arctic Grey finish. It features an Intel® Core™ Ultra 7 processor, 16GB DDR5 memory, 512GB SSD storage, Wi-Fi 6E, and a 3-year on-site warranty, making it ideal for students and professionals."
